protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
o75112,0.0,0.04634096123439434,0.029463731603336058,0.024838157470010568,0.03116896775248246,0.020358619829646724,0.0,0.04255291026168445
q7z5j4,0.005806419446581585,0.0,0.0,0.0,0.01984117473966643,0.0,0.0,0.0
p35414,0.047582567336521164,0.05469157235348546,0.018233515430213534,0.02759755651989362,0.028933881880627278,0.010408356286256132,0.027085802661176755,0.045705721548972476
q13163,0.021482540372288493,0.026026025199483906,0.0,0.0,0.0,0.0,0.0,0.031809548446858904
o00400,0.07434416054957674,0.08593318098887597,0.039721586540855,0.0372293951765171,0.027367795527477538,0.027802051070463463,0.03522595495931158,0.09798910718294565
p25705,0.015021412084449307,0.022370258680850564,0.0,0.0,0.0,0.0,0.0,0.012627710619829218
p24863,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
o00141,0.025781830103599954,0.03231957473926226,0.03297408919953585,0.006526476406061918,0.02969660000711591,0.034766971721482284,0.0,0.037319837132663534
p51512,0.0,0.009859934092312301,0.010105976017121732,0.010492960499906489,0.0,0.0,0.01168306631744426,0.0
p52943,0.0,0.0,0.0,0.0,0.0065961106535917325,0.0,0.0,0.016330349133268578
p42773,0.0,0.0,0.0,0.0,0.006596666130765745,0.0,0.0,0.006313189241761881
q9bum1,0.0,0.0,0.0,0.0,0.029692199618071697,0.0,0.0,0.0
o75335,0.0,0.0,0.012764319168686426,0.0,0.0,0.0,0.0,0.0
q9uj90,0.013381495565912732,0.023608837943623867,0.03482566187180933,0.0065653477370876435,0.025738449948508726,0.03224353215150527,0.0,0.01253118632938231
q99680,0.0,0.021548643762143303,0.0,0.0,0.0,0.0,0.0,0.021869364877125156
o15247,0.0,0.009860955712420152,0.0,0.0,0.00659545274124191,0.0,0.0,0.016337779117605665
p42892,0.015021618051338122,0.021605863057988294,0.0,0.006610800538177741,0.01706909195071223,0.0,0.007357918982723614,0.014661572423455565
o95631,0.04311050303756335,0.037961832989371336,0.0,0.0,0.020689545292322087,0.0,0.0,0.009886686477727552
o43497,0.0,0.0,0.014821565492844996,0.0,0.006594367172131724,0.00691231400307909,0.0,0.012633976093766057
p55040,0.03788569686030071,0.03258723869111114,0.05048862634243613,0.029574211534027606,0.03098507666308629,0.04304270194587122,0.0,0.024916570044125008
o75521,0.005808329541974746,0.006221710246959302,0.0,0.0,0.0,0.0,0.0,0.0
p06213,0.03931992342216042,0.042507538257186624,0.0187399852209096,0.026790568414585766,0.021486036939713626,0.01350481972072925,0.0,0.03497611361934426
q96bi3,0.030955091395889277,0.0455058798785252,0.023279894943911705,0.0,0.030072099882646308,0.019108340242848132,0.0,0.039563568899228276
q70e73,0.029324861151303346,0.021417050192402563,0.030373061488134317,0.01527389681499865,0.020822122076613575,0.02853454311767923,0.0,0.025743528623939266
q6ste5,0.005804802748014018,0.012443850273969914,0.0,0.006615985609314625,0.020968428636048923,0.0,0.0,0.012627838119601307
q9h4a3,0.013492446874448037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p13051,0.016319983066404465,0.009860072462808149,0.0,0.0,0.0,0.0,0.0,0.017758380994637668
q96ey1,0.0,0.017467718617061694,0.0,0.0,0.0,0.0,0.0,0.026467619417257674
q99700,0.01162331932593089,0.0,0.010110030398177074,0.0,0.0,0.006913297113337259,0.0,0.0
q9h1b7,0.0,0.006221687878762079,0.0,0.0,0.0,0.0,0.0,0.006313227085283502
q9ny65,0.0,0.0,0.0,0.0,0.015338693549043844,0.0,0.0,0.0
q9bt92,0.02532381757046039,0.012433544036233753,0.0,0.0,0.017050614018440966,0.0,0.0,0.014657797135614634
